Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
1999-08-11,916.3,931.7,909.0,922.55,83639535,2513.85
1999-08-12,922.55,930.85,922.55,924.15,64227270,1882.91
1999-08-13,924.2,928.8,913.85,915.7,70722875,2028.94
1999-08-16,916.25,935.65,915.8,932.05,79974211,1963.51
1999-08-17,932.1,949.65,932.1,949.6,90580968,2160.44
1999-08-18,949.7,984.1,949.7,978.1,106795318,2451.37
1999-08-19,978.3,987.4,958.8,962.35,88779724,2018.73
1999-08-20,962.7,968.6,953.3,968.6,62736424,1650.7
1999-08-23,968.65,989.25,968.65,983.3,102950096,2303.9
1999-08-24,983.5,993.45,983.35,993.45,105258378,2385.56
1999-08-25,993.55,1011.3,962.0,982.3,103818784,2415.54
1999-08-26,982.3,1002.15,982.3,1001.2,71581975,1987.04
1999-08-27,1001.25,1013.45,1001.25,1007.45,69377521,1906.22
1999-08-30,1007.45,1017.9,1005.7,1005.95,87627753,2188.13
1999-08-31,1006.05,1007.15,997.15,999.65,89622745,2438.97
1999-09-01,999.7,1011.3,990.9,994.0,85821885,2296.04
1999-09-02,993.65,993.65,969.4,971.6,63693662,1683.86
1999-09-03,971.3,978.95,969.25,972.2,64351764,1841.77
1999-09-06,972.2,983.5,971.7,983.4,66830511,1987.15
1999-09-07,983.65,990.15,976.6,978.15,97410489,2374.03
1999-09-08,979.15,1000.75,979.15,993.95,83988445,2214.3
1999-09-09,993.95,998.6,988.8,991.75,79813416,2133.51
1999-09-10,992.3,994.95,987.9,990.85,74697925,1812.34
1999-09-14,990.9,996.55,976.8,983.2,94304980,2566.99
1999-09-15,983.25,997.45,983.25,983.7,70341067,2093.45
1999-09-16,983.7,987.15,966.8,967.45,64297848,1877.09
1999-09-17,967.45,979.0,956.3,975.8,81352462,2489.37
1999-09-20,975.9,989.55,975.8,976.35,68885077,2254.95
1999-09-21,976.35,982.9,969.45,974.05,86690471,2765.74
1999-09-22,974.0,1009.0,973.95,1001.35,84290658,3355.58
1999-09-23,1001.4,1018.65,1001.4,1017.45,83341213,3248.39
1999-09-24,1017.4,1035.75,1016.75,1028.95,93158747,3128.89
1999-09-27,1029.7,1043.05,1014.65,1015.15,0,0.0
1999-09-28,1015.0,1015.0,994.8,1007.2,95309641,3025.95
1999-09-29,1007.35,1039.55,1007.35,1031.35,91498018,3032.06
1999-09-30,1031.45,1042.65,1024.0,1025.1,91354021,2863.46
1999-10-01,1026.05,1027.55,1004.0,1015.65,86594348,3061.79
1999-10-04,1015.7,1019.3,987.95,988.1,64030126,2273.18
1999-10-05,988.1,1000.5,981.5,1000.5,93884576,3151.68
1999-10-06,1000.45,1032.0,1000.45,1012.25,84645706,2951.27
1999-10-07,1013.9,1068.8,1013.9,1065.85,101573440,3795.77
1999-10-08,1065.85,1090.7,1064.75,1079.7,116290130,4004.02
1999-10-11,1079.8,1099.65,1079.8,1080.8,100163523,3677.92
1999-10-12,1080.9,1093.3,1079.1,1091.5,103555195,3755.48
1999-10-13,1091.5,1113.5,1080.25,1106.5,115861056,4418.96
1999-10-14,1106.7,1130.0,1106.7,1114.9,100007268,4007.55
1999-10-15,1114.9,1121.0,1070.55,1072.6,71286035,2723.12
1999-10-18,1072.75,1086.15,1059.55,1080.15,105725390,3784.08
1999-10-20,1080.6,1121.05,1080.6,1107.05,98550141,3212.34
1999-10-21,1107.0,1121.5,1080.1,1081.6,95340960,3390.51
1999-10-22,1081.6,1081.6,1059.1,1068.75,89577436,2892.18
1999-10-23,1068.7,1079.45,1068.15,1079.4,28991683,739.63
1999-10-25,1079.4,1079.4,1043.45,1048.8,96344515,2902.11
1999-10-26,1049.45,1057.6,1035.8,1052.25,107042044,3071.95
1999-10-27,1054.25,1070.7,1037.55,1047.55,107108700,2897.19
1999-10-28,1047.55,1047.55,1006.3,1008.75,78187213,2623.75
1999-10-29,1008.8,1010.85,954.55,972.6,101784358,3324.07
1999-11-01,972.65,974.8,917.6,919.65,74843472,2200.28
1999-11-02,919.65,971.15,893.8,970.75,104403744,2995.94
1999-11-03,970.8,988.25,950.35,965.75,87838553,3104.85
1999-11-04,965.9,976.8,957.65,973.45,64891814,2757.74
1999-11-05,973.55,997.0,973.55,994.7,75060653,3017.52
1999-11-07,994.7,1008.75,994.7,998.5,32135957,1292.7
1999-11-09,999.75,1005.05,981.15,1004.2,76883151,3082.58
1999-11-10,1004.2,1023.2,1004.2,1021.05,58687361,2739.68
1999-11-11,1021.95,1024.9,1008.1,1008.9,72069192,3479.01
1999-11-12,1008.9,1009.85,998.9,1005.95,59319177,2745.76
1999-11-15,1006.0,1008.95,996.75,997.0,53330932,2412.05
1999-11-16,996.7,998.2,989.45,996.8,64826688,2549.15
1999-11-17,996.85,1014.95,992.3,992.35,65665907,2692.47
1999-11-18,994.45,1000.4,982.1,995.2,54410950,2348.86
1999-11-19,995.8,1008.2,995.45,998.1,57981136,2410.01
1999-11-22,999.65,1009.55,994.95,1009.2,69334045,2857.53
1999-11-24,1009.25,1037.55,1009.25,1030.35,77128980,3458.72
1999-11-25,1030.3,1044.9,1030.3,1037.15,74810503,3247.14
1999-11-26,1037.2,1044.95,1036.9,1037.2,76104202,3841.44
1999-11-29,1037.2,1046.85,1035.5,1040.15,69462801,3631.12
1999-11-30,1040.15,1043.85,1034.8,1039.1,71779679,3442.98
1999-12-01,1039.3,1064.45,1039.3,1048.5,89227838,4795.82
1999-12-02,1048.65,1072.3,1048.65,1064.55,80159679,3767.89
1999-12-03,1065.3,1083.8,1065.3,1073.85,87689561,3816.66
1999-12-06,1073.95,1100.75,1073.95,1098.45,84414669,4057.4
1999-12-07,1098.45,1110.35,1098.45,1107.65,100153394,4553.26
1999-12-08,1107.8,1137.5,1083.6,1099.1,122461688,5737.9
1999-12-09,1098.6,1111.6,1093.35,1110.2,71030913,3838.08
1999-12-10,1110.95,1123.9,1110.25,1115.6,78586080,3882.58
1999-12-13,1115.85,1131.25,1113.45,1117.2,79310406,4340.0
1999-12-14,1117.6,1126.1,1100.15,1108.6,96467338,4942.67
1999-12-15,1108.85,1112.3,1082.55,1103.75,91439742,5094.07
1999-12-16,1104.0,1132.45,1104.0,1126.95,83256327,4911.51
1999-12-17,1127.05,1149.85,1127.05,1132.05,89422247,5004.91
1999-12-20,1132.2,1152.7,1132.2,1144.55,85273306,4273.93
1999-12-21,1144.45,1160.9,1142.1,1146.8,95669988,4724.04
1999-12-22,1150.05,1197.15,1150.05,1193.7,104748551,4314.89
1999-12-23,1193.8,1215.25,1193.8,1198.65,48410306,2513.59
1999-12-24,1199.3,1202.45,1170.35,1178.9,66678776,3303.37
1999-12-27,1178.9,1181.0,1150.9,1152.4,63395494,3513.02
1999-12-28,1153.05,1168.05,1143.4,1168.0,78889601,3950.68
1999-12-29,1168.05,1199.6,1168.05,1192.85,47369525,3360.76
1999-12-30,1192.9,1213.1,1192.9,1205.0,42642256,2752.28
2000-01-03,1205.7,1291.65,1205.7,1291.55,49232614,1566.99
2000-01-04,1292.5,1335.75,1292.5,1335.45,75578714,3820.77
2000-01-05,1335.35,1347.65,1279.0,1303.8,115223881,6592.59
2000-01-06,1321.35,1331.55,1299.8,1306.6,100145169,5008.46
2000-01-07,1306.55,1306.55,1270.45,1276.3,35262180,1284.47
2000-01-10,1276.5,1311.65,1272.65,1283.55,83382764,3995.98
2000-01-11,1283.65,1295.35,1217.1,1236.8,98472086,4982.12
2000-01-12,1236.7,1277.1,1236.7,1277.1,59908648,2989.86
2000-01-13,1278.45,1302.35,1259.05,1262.8,70033934,3572.09
2000-01-14,1263.1,1272.95,1240.45,1262.05,66959715,3106.46
2000-01-17,1262.25,1293.65,1262.25,1269.35,69335424,3500.17
2000-01-18,1269.85,1278.0,1251.75,1267.1,69334297,3294.97
2000-01-19,1267.2,1303.3,1267.2,1293.35,73439437,3594.29
2000-01-20,1293.35,1313.8,1282.4,1284.1,78089051,4100.96
2000-01-21,1284.1,1311.2,1280.95,1311.05,74342797,3896.35
2000-01-24,1311.4,1334.85,1309.1,1312.6,74765855,4291.97
2000-01-25,1312.6,1322.95,1302.55,1313.4,76187132,4128.77
2000-01-27,1319.1,1355.6,1319.0,1337.55,72906946,4179.61
2000-01-28,1337.5,1366.25,1337.45,1360.05,82288375,4775.12
2000-01-31,1360.0,1366.9,1306.85,1316.25,79081312,4682.81
2000-02-01,1316.35,1336.5,1309.9,1335.2,80535318,4311.48
2000-02-02,1335.85,1389.1,1335.85,1376.3,81804495,4851.9
2000-02-03,1376.4,1410.35,1376.4,1407.7,81374184,4499.9
2000-02-04,1407.75,1444.45,1407.75,1428.35,74252892,4551.73
2000-02-07,1428.85,1455.5,1428.85,1438.4,72775449,5242.54
2000-02-08,1438.55,1465.45,1435.2,1437.95,85201771,5372.86
2000-02-09,1438.45,1494.75,1438.45,1468.2,87724419,5543.95
2000-02-10,1469.85,1509.05,1469.85,1508.45,69379487,4932.97
2000-02-11,1509.5,1562.7,1509.5,1541.9,69727975,4725.69
2000-02-14,1551.5,1577.25,1531.6,1543.9,70613489,5102.64
2000-02-15,1543.9,1563.05,1508.6,1541.4,86556882,5607.27
2000-02-16,1541.7,1597.65,1541.7,1575.75,80969120,4789.16
2000-02-17,1575.8,1637.7,1575.8,1633.2,73070368,5210.94
2000-02-18,1633.4,1680.35,1633.4,1653.85,67395363,5054.95
2000-02-21,1653.9,1714.0,1653.9,1706.95,67082539,5364.99
2000-02-22,1707.05,1759.15,1664.25,1667.2,83679751,6448.41
2000-02-23,1674.95,1703.8,1607.3,1612.65,74075469,6309.04
2000-02-24,1612.7,1627.5,1581.15,1614.45,59382838,5080.94
2000-02-25,1614.75,1621.45,1548.15,1556.85,47562138,3691.99
2000-02-28,1557.1,1569.2,1498.7,1558.85,64800547,4457.93
2000-02-29,1559.0,1620.1,1466.3,1486.65,106433622,7368.53
2000-03-01,1486.95,1568.8,1483.1,1563.45,65592788,4278.29
2000-03-02,1563.55,1633.8,1563.55,1583.25,70951472,3469.8
2000-03-03,1582.9,1607.4,1517.85,1531.5,68827935,5581.27
2000-03-06,1531.6,1585.4,1531.5,1552.05,67780082,5246.01
2000-03-07,1552.3,1579.75,1519.65,1530.2,75549157,5260.86
2000-03-08,1531.85,1584.75,1510.35,1523.9,67779710,6663.78
2000-03-09,1524.15,1549.3,1449.05,1471.45,57717157,5844.45
2000-03-10,1472.35,1517.25,1431.2,1446.15,51360534,4388.32
2000-03-13,1446.15,1485.8,1384.4,1388.65,55152422,4152.04
2000-03-14,1388.7,1389.3,1327.6,1368.3,79600863,4956.84
2000-03-15,1370.0,1386.75,1330.95,1371.6,67851655,5082.87
2000-03-16,1371.65,1371.65,1319.6,1326.7,63758259,4651.21
2000-03-21,1327.2,1341.4,1291.8,1300.2,62719210,4731.1
2000-03-22,1298.25,1355.45,1293.05,1334.8,58633825,4412.71
2000-03-23,1335.1,1379.7,1319.7,1332.75,51911666,4649.92
2000-03-24,1332.85,1364.95,1326.75,1362.35,45967771,4297.14
2000-03-27,1362.35,1390.8,1357.85,1371.95,44944194,3696.61
2000-03-28,1372.05,1387.5,1345.1,1386.05,63315603,4842.96
2000-03-29,1386.15,1425.4,1386.15,1396.45,65452880,4454.79
2000-03-30,1396.35,1396.35,1326.2,1358.65,65950811,4181.74
2000-03-31,1357.15,1357.15,1301.3,1322.9,74201182,3767.8
2000-04-03,1322.95,1337.95,1283.55,1287.99,69179064,2734.45
2000-04-04,1287.8,1287.8,1193.2,1197.2,58745239,1227.95
2000-04-05,1196.7,1224.75,1154.65,1194.9,63837485,2510.88
2000-04-06,1195.15,1225.1,1134.55,1205.35,61330829,3119.09
2000-04-07,1205.55,1284.95,1205.55,1284.8,59503476,1532.42
2000-04-10,1285.0,1356.15,1285.0,1344.15,72243277,2007.37
2000-04-11,1343.95,1364.3,1284.85,1355.35,73976908,4727.99
2000-04-12,1355.25,1363.2,1330.5,1334.2,65308305,4404.92
2000-04-13,1332.0,1332.0,1261.0,1275.25,43757171,2893.16
2000-04-17,1275.2,1275.2,1186.7,1196.15,54070198,1274.39
2000-04-18,1196.35,1215.2,1153.35,1158.05,59875708,3263.66
2000-04-19,1159.55,1199.75,1107.15,1127.65,62758982,3395.55
2000-04-20,1127.35,1128.6,1064.85,1122.9,59930089,2895.68
2000-04-24,1123.1,1129.45,1080.95,1081.05,59530642,3115.74
2000-04-25,1080.65,1080.65,1028.9,1065.9,64143325,2043.15
2000-04-26,1066.05,1124.4,1066.05,1118.85,64942759,2429.52
2000-04-27,1118.8,1123.6,1081.3,1087.4,82877909,4336.89
2000-04-28,1087.45,1097.7,1059.6,1067.6,59926746,3334.6
2000-05-31,945.75,991.35,945.75,967.6,80625701,3280.17
2000-06-01,967.6,967.6,947.25,949.1,68465077,4014.25
2000-06-02,949.35,985.65,949.35,979.0,78678514,4483.61
2000-06-05,980.2,1037.5,980.2,1001.3,86427981,4841.86
2000-06-06,1001.4,1021.35,991.35,1020.65,65430156,4318.05
2000-06-07,1021.35,1046.5,1018.1,1027.85,78379993,5735.79
2000-06-08,1028.2,1056.6,1028.2,1051.6,78954621,5111.02
2000-06-09,1051.9,1062.25,1042.55,1046.8,101400951,5944.61
2000-06-12,1046.25,1054.55,1029.35,1029.95,69728539,4009.92
2000-06-13,1030.4,1034.0,1005.75,1027.6,80804616,4636.88
2000-06-14,1029.0,1052.05,1025.95,1040.0,79379188,4951.93
2000-06-15,1040.0,1054.55,1028.55,1049.95,65898482,5308.83
2000-06-16,1048.35,1080.85,1047.7,1079.7,85369098,6212.65
2000-06-19,1079.85,1107.55,1079.85,1097.1,84627325,6261.22
2000-06-20,1097.4,1115.65,1097.4,1109.45,82342035,5973.7
2000-06-21,1109.25,1130.45,1076.15,1077.4,86941466,6505.71
2000-06-22,1077.7,1090.8,1069.5,1088.65,80499571,5381.09
2000-06-23,1088.55,1089.4,1060.0,1066.5,105683365,5965.72
2000-06-26,1066.45,1066.8,1031.85,1061.9,65555870,4187.67
2000-06-27,1061.9,1073.85,1055.1,1058.6,79431653,4871.35
2000-06-28,1056.4,1073.65,1046.35,1073.2,62082466,3968.53
2000-06-29,1073.4,1095.45,1073.4,1079.8,81586014,4926.44
2000-06-30,1079.75,1080.7,1063.45,1073.7,78889280,4809.47
2000-07-03,1073.8,1096.5,1073.8,1096.1,70565720,4645.67
2000-07-04,1096.05,1110.55,1095.15,1104.9,74350838,4815.5
2000-07-05,1105.0,1121.85,1105.0,1110.15,89446787,5145.55
2000-07-06,1110.05,1110.05,1093.3,1101.85,71929686,4310.67
2000-07-07,1101.85,1107.6,1094.75,1097.8,69789160,3903.43
2000-07-10,1098.05,1103.65,1087.8,1091.4,68396312,3540.41
2000-07-11,1091.55,1096.95,1085.65,1086.85,81583312,4265.31
2000-07-12,1087.05,1109.3,1083.55,1108.85,81328511,4851.04
2000-07-13,1108.9,1126.65,1087.85,1091.05,86941658,5738.51
2000-07-14,1091.65,1103.7,1082.0,1084.9,87291239,5976.47
2000-07-17,1084.6,1088.15,1064.7,1065.55,73698983,4661.76
2000-07-18,1065.55,1068.3,1049.3,1054.2,77635378,4545.0
2000-07-19,1054.8,1057.3,1032.45,1035.2,70015120,4350.0
2000-07-20,1035.2,1037.45,1019.25,1026.5,75909269,4218.14
2000-07-21,1026.6,1036.8,1004.5,1005.35,82191982,4718.37
2000-07-24,1005.3,1005.3,938.65,938.95,75710133,4257.14
2000-07-25,939.35,979.95,908.45,977.6,100562193,5805.07
2000-07-26,978.4,991.15,949.05,949.15,75108188,4484.09
2000-07-27,949.15,969.35,928.15,968.65,87016438,5593.68
2000-07-28,968.65,982.5,958.3,965.55,96316248,6514.67
2000-07-31,965.45,965.45,948.6,959.7,63584317,3975.76
2000-08-01,959.8,965.7,947.9,951.95,75796012,4446.71
2000-08-02,951.95,957.45,941.95,955.75,58240791,3017.55
2000-08-03,955.75,959.9,942.5,942.95,65629285,3862.05
2000-08-04,943.05,950.85,918.45,925.1,83003831,5175.64
2000-08-07,925.75,931.05,913.95,921.7,68470890,3904.76
2000-08-08,921.8,949.55,921.8,948.85,81021212,5169.32
2000-08-09,948.95,968.85,948.95,957.25,90824103,5186.74
2000-08-10,957.3,968.4,935.7,940.45,92073497,5609.45
2000-08-11,940.55,940.7,925.15,931.55,80017890,4666.04
2000-08-14,932.05,937.45,918.3,936.85,85269559,4273.79
2000-08-16,937.3,966.5,937.3,964.65,86834027,4964.62
2000-08-17,964.75,972.95,953.8,957.65,99960988,4952.45
2000-08-18,957.75,976.1,955.15,972.7,92081480,5302.91
2000-08-21,972.7,988.8,972.7,985.85,102869416,5862.03
2000-08-22,986.05,1002.95,986.05,993.6,105747889,6167.57
2000-08-23,993.6,1005.0,990.3,992.6,117666165,6263.5
2000-08-24,992.95,1009.0,990.7,1007.95,99257275,5943.42
2000-08-25,1008.0,1019.1,1005.8,1009.7,128363211,7442.97
2000-08-28,1009.7,1014.05,1000.65,1002.1,95777855,5264.08
2000-08-29,1001.6,1005.85,994.5,1004.0,92598697,5464.12
2000-08-30,1004.5,1019.7,1004.5,1013.7,110664941,5952.96
2000-08-31,1013.7,1027.15,1010.3,1026.45,94408961,6438.01
2000-09-04,1026.85,1053.85,1026.85,1052.6,118283655,6859.54
2000-09-05,1051.7,1056.3,1045.9,1051.85,112302548,5929.88
2000-09-06,1052.75,1063.4,1044.6,1059.25,125019829,7067.67
2000-09-07,1059.2,1070.6,1051.2,1062.55,127549408,7932.3
2000-09-08,1062.6,1073.8,1062.6,1070.45,127230817,8448.74
2000-09-11,1070.45,1084.75,1068.65,1069.4,119511897,8212.52
2000-09-12,1069.65,1078.05,1063.9,1074.9,110205517,7696.05
2000-09-13,1074.9,1089.8,1064.6,1067.75,102612959,7760.29
2000-09-14,1067.75,1076.3,1053.9,1060.75,102712439,7417.94
2000-09-15,1059.75,1061.9,1024.95,1028.35,110407159,7670.04
2000-09-18,1027.5,1027.5,978.8,981.55,98621290,6520.64
2000-09-19,980.6,988.95,933.8,958.95,137266624,8198.66
2000-09-20,959.15,982.0,948.95,978.55,90995311,5644.91
2000-09-21,978.6,978.7,960.55,961.1,82732395,5322.42
2000-09-22,961.05,961.05,910.45,914.25,109536927,6001.42
2000-09-25,915.0,952.25,915.0,951.65,88587583,4976.07
2000-09-26,951.55,953.05,918.4,929.25,104873285,5161.51
2000-09-27,928.95,945.8,910.3,942.75,97879716,5157.86
2000-09-28,942.65,947.8,919.5,922.95,105185197,5511.79
2000-09-29,923.0,935.6,920.25,925.4,90229208,4568.58
2000-10-03,925.3,928.9,908.0,927.4,97618967,4438.79
2000-10-04,927.35,939.15,922.35,936.15,83185043,4033.95
2000-10-05,936.25,944.9,924.65,924.8,90603480,4839.92
2000-10-06,924.75,925.65,906.1,922.8,99417920,5350.58
2000-10-09,922.85,923.15,904.75,905.25,67258024,3400.89
2000-10-10,905.25,910.8,879.5,880.25,93362036,4809.52
2000-10-11,878.5,879.05,851.0,858.05,93215572,4989.63
2000-10-12,858.0,867.15,844.2,865.05,111613233,6183.5
2000-10-13,864.85,864.85,834.85,840.4,106018007,5460.4
2000-10-16,840.4,875.2,840.4,843.1,96879793,4797.04
2000-10-17,842.65,842.65,814.6,825.2,114127954,5514.48
2000-10-18,825.3,825.3,798.75,809.0,94717102,4480.26
2000-10-19,808.85,842.05,791.35,841.45,135525781,6184.7
2000-10-20,841.55,864.75,841.55,844.5,132224183,6573.92
2000-10-23,844.75,847.0,817.9,818.7,95465706,4375.91
2000-10-24,817.95,825.65,809.45,825.5,99302026,4701.78
2000-10-25,825.6,853.75,825.55,851.1,112053740,5227.9
2000-10-26,851.05,854.95,844.75,854.8,34217586,1361.05
2000-10-27,854.85,858.5,846.15,854.05,85981862,3680.67
2000-10-30,854.15,857.5,839.8,842.5,76385907,3190.45
2000-10-31,842.55,851.7,832.8,851.05,91518778,3828.78
2000-11-01,853.15,870.15,853.15,866.5,103155552,4704.37
2000-11-02,866.9,880.15,865.85,879.5,108524639,4659.49
2000-11-03,879.55,896.4,879.55,892.25,124539715,5171.36
2000-11-06,892.25,904.6,887.35,890.05,126527680,5260.18
2000-11-07,889.6,895.55,885.0,894.9,111960582,4787.14
2000-11-08,894.85,917.15,894.85,913.25,138383234,6317.58
2000-11-09,913.0,916.65,904.95,912.1,111081572,4691.04
2000-11-10,912.1,913.35,890.3,892.85,115869108,5167.93
2000-11-13,892.7,892.7,861.1,863.2,101095219,4194.05
2000-11-14,863.15,894.35,862.35,891.05,130905873,5274.68
2000-11-15,891.25,913.2,891.25,896.75,125095279,5149.28
2000-11-16,896.75,903.95,888.1,892.35,116680822,5150.98
2000-11-17,892.3,894.9,880.2,892.85,108027378,4768.42
2000-11-20,892.85,903.0,890.25,899.0,108643826,4434.61
2000-11-21,898.9,900.5,889.15,899.95,111648549,4773.4
2000-11-22,900.0,907.95,888.1,888.35,112380898,4948.67
2000-11-23,888.15,890.9,877.7,888.6,115865333,5140.31
2000-11-24,888.6,895.75,888.55,894.75,121929246,4875.06
2000-11-27,894.8,918.75,894.8,918.7,129765813,4800.02
2000-11-28,918.75,929.4,914.05,925.65,142414491,5295.63
2000-11-29,925.4,932.9,915.1,924.9,142936726,5293.83
2000-11-30,924.9,928.25,919.2,920.9,123385963,5192.43
2000-12-01,920.9,938.2,914.25,936.25,158776572,7086.45
2000-12-04,936.25,946.3,933.25,933.9,123773279,5253.83
2000-12-05,933.9,949.55,933.9,947.1,131290845,5488.75
2000-12-06,947.2,973.5,947.2,954.75,148393511,6180.99
2000-12-07,954.9,964.05,952.05,959.9,142535251,5037.25
2000-12-08,960.25,975.55,960.25,973.8,159457532,5420.95
2000-12-11,973.8,988.45,973.8,987.4,147520003,5329.07
2000-12-12,987.45,995.2,984.8,987.55,146146950,5816.17
2000-12-13,987.6,1008.35,987.6,1006.55,148511227,6155.44
2000-12-14,1006.55,1013.2,993.1,995.1,171918782,5972.34
2000-12-15,994.95,994.95,955.7,959.75,185568814,7990.4
2000-12-18,958.8,968.75,944.15,963.05,135558601,5400.92
2000-12-19,963.1,966.6,947.7,950.8,147687264,5646.95
2000-12-20,951.8,952.3,934.7,942.55,122069423,5475.56
2000-12-21,942.45,942.45,912.1,929.3,135512876,5770.7
2000-12-22,929.4,938.65,888.5,890.55,166012492,6980.38
2000-12-26,890.55,895.9,859.65,865.3,151258088,6309.63
2000-12-27,865.35,888.55,861.6,886.4,119487946,5309.52
2000-12-28,886.45,899.7,886.45,899.0,107551032,4655.58
2000-12-29,899.0,913.6,891.45,912.85,121214882,5288.58
2001-01-01,912.85,922.05,903.0,907.75,108345699,4299.94
2001-01-02,907.75,922.5,902.2,922.0,121796230,4439.86
2001-01-03,921.85,930.55,910.7,929.1,154237418,4963.4
2001-01-04,929.1,963.4,929.1,946.75,172819521,6425.36
2001-01-05,946.7,964.5,946.25,962.75,160653032,6532.7
2001-01-08,962.75,964.65,937.45,940.55,159442259,6874.51
2001-01-09,940.5,953.05,937.85,944.45,163341830,6768.96
2001-01-10,944.45,955.9,931.95,932.65,138015166,6315.06
2001-01-11,932.7,940.05,918.0,919.65,135213049,5633.5
2001-01-12,919.65,933.1,917.45,925.05,147591421,6489.33
2001-01-15,925.1,929.4,915.35,923.75,129332616,5600.35
2001-01-16,923.85,931.4,919.9,925.55,145267454,5407.27
2001-01-17,928.2,936.95,923.05,928.3,130611627,5037.09
2001-01-18,928.3,938.8,928.3,938.05,148085418,5935.79
2001-01-19,938.1,964.9,938.1,963.5,196481936,7840.85
2001-01-22,963.55,974.15,963.55,971.3,178144346,7062.85
2001-01-23,971.3,978.0,968.4,973.9,168941164,6136.22
2001-01-24,973.9,985.25,973.25,984.85,201742014,6722.08
2001-01-25,984.85,988.25,972.4,985.55,189911330,6726.05
2001-01-29,985.55,985.55,944.7,959.85,144356744,4802.07
2001-01-30,959.9,988.1,959.9,987.15,176841228,5874.19
2001-01-31,989.95,999.7,979.55,981.2,184416746,6436.34
2001-02-01,981.15,981.15,955.8,965.95,191197109,6976.34
2001-02-02,965.95,990.95,965.7,984.9,197451700,7187.46
2001-02-05,984.85,997.55,982.2,990.85,175439032,5434.63
2001-02-06,990.85,1001.75,990.85,996.85,187779848,5623.2
2001-02-07,997.0,1002.95,987.95,989.6,216973620,6392.04
2001-02-08,989.55,1009.8,984.75,1008.75,209717668,6471.44
2001-02-09,1008.8,1026.2,1008.8,1016.8,258878182,6686.22
2001-02-12,1016.8,1024.0,1011.65,1019.6,197135985,5255.82
2001-02-13,1019.6,1025.8,1005.9,1008.45,214176706,6157.74
2001-02-14,1008.45,1011.95,998.65,1008.65,157363714,4509.61
2001-02-15,1008.65,1025.5,1008.65,1022.15,188747349,5361.07
2001-02-16,1022.2,1028.45,990.4,992.95,213569745,7006.0
2001-02-19,993.05,1002.0,982.0,996.15,162136948,5694.27
2001-02-20,996.15,999.5,989.5,993.55,192831606,5267.02
2001-02-21,993.55,995.2,976.3,982.05,181936557,5895.79
2001-02-22,982.0,982.0,949.6,967.95,194651306,6613.68
2001-02-23,968.0,972.55,936.3,936.8,206222121,6005.03
2001-02-26,965.2,971.05,945.9,933.79,177766261,4993.97
2001-02-27,942.05,942.05,938.6,913.87,212582237,5850.86
2001-02-28,913.35,962.1,905.0,950.53,264621304,7737.15
2001-03-01,941.75,941.75,926.75,950.21,237649897,7278.45
2001-03-02,950.65,969.8,901.45,905.3,220186336,6207.4
2001-03-05,896.3,908.3,865.15,878.8,232130246,5851.65
2001-03-07,897.6,903.7,859.65,891.6,193563622,4911.96
2001-03-08,894.25,903.8,882.35,888.1,116485720,3078.13
2001-03-09,856.0,857.85,833.75,852.55,108722308,2225.95
2001-03-12,840.0,847.7,800.85,802.5,97952967,1870.7
2001-03-13,762.9,800.1,731.4,748.9,122635563,2129.06
2001-03-14,739.15,788.3,739.15,786.93,94952749,1607.81
2001-03-15,776.4,809.0,773.35,807.55,116469615,2076.31
2001-03-16,797.85,819.6,783.5,791.45,122507469,2336.17
2001-03-19,790.0,798.45,779.5,788.4,72466566,1410.65
2001-03-20,788.4,792.0,769.6,777.45,77616735,1302.47
2001-03-21,772.65,797.2,764.4,797.2,64177601,1281.19
2001-03-22,793.2,801.4,779.45,779.7,71310769,1401.67
2001-03-23,786.4,786.55,749.7,762.25,81509167,1592.04
2001-03-26,760.45,763.95,750.65,762.05,54385090,1078.65
2001-03-27,761.3,778.7,759.6,773.95,84004786,1729.43
2001-03-28,785.0,797.55,785.0,794.65,66454059,1525.62
2001-03-29,786.0,793.65,778.35,783.15,59395301,1366.12
2001-03-30,778.6,779.3,751.5,754.2,67687546,1340.16
2001-04-02,733.05,741.2,712.8,739.6,66200656,1356.28
2001-04-03,734.95,751.0,733.65,747.5,71897663,1287.1
2001-04-04,735.9,740.65,728.05,738.2,57561159,967.39
2001-04-06,753.75,762.6,732.7,734.4,72378872,1417.92
2001-04-09,733.4,737.65,724.85,732.3,54439325,1014.77
2001-04-10,733.1,733.1,708.1,715.45,73140395,1335.97
2001-04-11,721.9,721.9,682.3,686.45,72713736,1465.22
2001-04-12,682.25,682.25,645.7,662.6,85292382,1607.44
2001-04-16,660.55,681.3,651.8,681.3,79012507,1273.4
2001-04-17,677.5,702.3,677.25,698.85,92808377,1597.44
2001-04-18,699.7,731.2,699.7,731.05,101361429,1818.12
2001-04-19,750.0,769.2,736.9,748.05,124544804,2588.07
2001-04-20,758.3,760.55,740.5,754.15,104344142,2192.48
2001-04-23,752.6,765.0,750.3,754.65,105162351,1953.61
2001-04-24,750.65,764.05,745.85,763.85,110002843,2004.0
2001-04-25,765.05,776.4,761.5,767.8,124964900,2411.82
2001-04-26,777.35,779.5,757.65,757.95,121539636,2262.83
2001-04-27,735.7,735.7,715.55,724.0,91348240,1714.91
2001-05-31,790.35,791.0,779.3,791.0,110598812,2294.84
